0.000,1.000,0.000,0.000,0.571,0.289,0.933,0.533,0.289,0
0.000,1.000,0.000,0.000,0.286,0.085,0.833,0.533,0.759,0
0.000,0.000,0.000,0.000,0.333,0.226,0.444,0.429,0.636,0
0.000,0.000,0.000,0.000,0.571,0.048,0.250,0.308,0.250,0
1.000,1.000,0.000,0.000,0.333,0.078,0.727,0.429,0.600,0
0.000,0.000,0.667,0.000,0.333,0.121,0.475,0.458,0.528,0
0.000,1.000,0.000,0.000,0.600,0.152,0.923,0.700,0.846,0
0.000,0.000,0.667,0.000,0.308,0.105,0.452,0.393,0.467,0
0.000,0.000,0.000,0.000,0.214,0.143,0.560,0.800,0.824,0
0.000,0.000,0.667,0.000,0.615,0.121,0.963,0.833,0.720,0
0.000,0.000,0.667,0.000,0.364,0.174,0.757,0.645,0.737,0
0.000,0.000,0.545,0.000,0.364,0.136,0.778,0.667,0.538,0
1.000,0.000,0.000,0.000,0.400,0.054,0.133,0.000,0.000,0
1.000,0.000,0.857,0.000,0.500,0.025,0.727,0.769,0.545,0
1.000,0.000,0.000,0.000,0.400,0.000,0.133,0.000,0.000,0
1.000,0.000,0.000,0.333,0.727,0.235,0.783,0.696,0.880,0
1.000,0.000,0.000,0.000,0.400,0.000,0.133,0.000,0.000,0
1.000,1.000,0.000,0.000,0.857,0.151,0.600,0.778,0.727,0
0.000,0.000,0.750,0.000,0.889,0.194,0.815,0.625,0.727,0
0.000,0.000,0.750,0.000,0.800,0.194,0.828,0.595,0.923,0
0.000,0.000,0.500,0.000,0.211,0.065,0.250,0.193,0.255,0
0.000,0.000,0.500,0.000,0.500,0.125,0.667,0.308,0.526,0
0.000,0.000,0.000,0.000,0.333,0.000,0.353,0.000,0.000,0
0.000,0.000,0.600,0.000,0.500,0.054,0.538,0.524,0.757,0
0.000,1.000,0.000,0.000,0.400,0.092,0.783,0.308,0.714,0
0.000,1.000,0.000,0.000,0.000,0.000,0.133,0.167,0.000,0
0.000,0.000,0.353,0.167,0.276,0.029,0.389,0.247,0.424,0
0.074,1.000,1.000,0.000,0.182,0.090,0.778,0.667,0.828,0
1.000,1.000,0.000,0.000,0.400,0.000,0.833,0.429,0.833,0
1.000,1.000,0.000,0.000,0.400,0.000,0.727,0.308,0.727,0
0.000,0.000,0.000,0.000,0.333,0.000,0.353,0.000,0.000,0
0.000,0.000,0.600,0.400,0.571,0.132,0.683,0.647,0.824,0
0.000,0.000,0.000,0.000,0.400,0.000,0.133,0.000,0.000,0
0.000,1.000,0.000,0.000,0.333,0.000,0.769,1.000,0.306,0
0.263,0.000,0.000,0.000,0.000,0.077,0.400,0.857,0.176,0
0.000,0.000,0.000,0.000,0.333,0.000,0.222,0.667,0.047,0
0.000,1.000,0.000,0.000,0.400,0.000,0.667,0.571,0.135,0
0.227,0.000,0.000,0.000,0.261,0.102,0.525,0.195,0.508,0
0.227,1.000,0.000,0.000,0.444,0.044,0.857,0.615,0.253,0
0.227,0.000,0.000,0.000,0.240,0.090,0.500,0.163,0.481,0
0.111,0.000,0.000,0.000,0.222,0.000,0.615,0.615,0.388,0
0.370,0.000,0.000,0.000,0.333,0.044,0.897,0.471,0.213,0
0.263,0.000,0.000,0.000,0.286,0.103,0.821,0.333,0.430,0
0.141,0.000,0.000,0.000,0.286,0.129,0.842,0.348,0.595,0
0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0
0.000,0.000,0.000,0.000,0.364,0.077,0.686,0.421,0.176,0
0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0
0.000,0.000,0.000,0.000,0.400,0.086,0.720,0.500,0.234,0
0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0
0.000,1.000,0.000,0.000,0.667,0.000,0.545,0.727,0.176,0
0.087,0.000,0.000,0.000,0.500,0.092,0.759,0.320,0.176,0
0.385,0.000,0.000,0.000,0.444,0.103,0.774,0.267,0.253,0
0.000,0.000,0.000,0.000,0.162,0.073,0.281,0.075,0.346,0
