0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,0.000,0
1.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0
1.000,0.000,0.000,0.000,0.000,0.000,0.048,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0
1.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.000,0
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.000,0.000,0
1.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0
1.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0
0.000,0.000,0.615,0.462,0.684,0.213,0.743,0.615,0.767,0
0.000,1.000,0.000,0.667,0.667,0.149,0.645,0.936,0.526,0
0.000,0.000,0.200,0.400,0.733,0.262,0.916,0.792,0.710,0
0.424,0.000,0.364,0.154,0.476,0.134,0.667,0.410,0.677,0
0.424,0.000,0.667,0.444,0.364,0.142,0.688,0.578,0.730,0
0.424,0.000,0.000,0.154,0.118,0.000,0.091,0.000,0.049,0
0.269,0.000,0.000,0.353,0.560,0.283,0.688,0.412,0.400,0
0.424,0.000,0.364,0.286,0.400,0.296,0.526,0.387,0.491,0
0.000,0.000,0.000,0.500,0.667,0.179,0.783,0.780,0.689,0
0.000,0.000,0.000,0.000,0.118,0.000,0.047,0.000,0.000,0
0.000,0.000,0.000,0.000,0.333,0.043,0.250,0.214,0.095,0
0.000,0.000,0.000,0.000,0.118,0.000,0.091,0.000,0.049,0
0.000,0.000,0.000,0.000,0.118,0.023,0.091,0.000,0.000,0
0.000,0.000,0.000,0.600,0.467,0.147,0.440,0.587,0.540,0
