0.130,0.000,0.000,0.000,0.400,0.000,1.000,0.000,0.500,0
0.130,0.000,0.000,0.000,0.400,0.000,1.000,0.000,0.500,0
0.115,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.500,0
0.145,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.333,0
0.115,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.500,0
0.474,0.000,0.000,0.000,0.000,0.250,0.800,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,0.000,0
0.242,0.000,0.000,0.000,0.000,0.026,0.214,0.000,0.056,0
0.188,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.143,0
0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.028,0.171,0.000,0.077,0
0.000,0.000,0.000,0.000,0.000,0.143,0.500,0.000,0.000,0
0.091,0.000,0.000,0.000,1.000,0.000,0.857,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0
0.000,0.000,0.000,0.000,0.500,0.000,0.400,0.000,0.000,0
0.237,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.286,0
0.104,0.000,0.000,0.000,0.400,0.000,0.500,0.000,0.167,0
0.000,0.000,0.000,0.000,0.667,0.133,0.750,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0
0.167,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.083,0
0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0
0.056,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0
0.056,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.143,0.500,0.000,0.000,0
0.000,0.000,0.000,0.000,0.250,0.000,0.400,0.000,0.167,0
