0.145,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.333,0
0.474,0.000,0.000,0.000,0.000,0.133,1.000,0.000,0.182,0
0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.000,0.000,0
0.242,0.000,0.000,0.000,0.500,0.000,0.429,0.000,0.118,0
0.188,0.000,0.000,0.000,0.667,0.000,0.545,0.000,0.133,0
0.000,0.000,0.000,0.000,0.000,0.091,0.462,0.000,0.000,0
0.269,0.000,0.000,0.000,0.000,0.000,0.261,0.000,0.091,0
0.000,0.000,0.000,0.000,0.667,0.000,0.667,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0
0.146,0.000,0.000,0.000,0.000,0.000,0.353,0.000,0.250,0
0.237,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.400,0
0.205,0.000,0.000,0.000,0.286,0.000,0.400,0.000,0.250,0
0.000,0.000,0.000,0.000,0.000,0.000,0.316,0.000,0.105,0
0.211,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0
0.300,0.000,0.000,0.000,0.000,0.000,0.353,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.333,0
0.000,0.000,0.000,0.000,0.000,0.000,0.545,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.286,1.000,0.000,0.000,0
0.146,0.000,0.000,0.000,0.000,0.000,0.545,0.000,0.000,0
0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0
0.261,0.000,0.000,0.000,0.000,0.000,0.261,0.000,0.087,0
0.091,0.000,0.000,0.000,0.400,0.000,0.429,0.000,0.000,0
0.182,0.000,0.000,0.000,0.500,0.000,0.600,0.000,0.000,0
0.145,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.250,0
0.158,0.000,0.000,0.000,0.400,0.000,0.500,0.000,0.000,0
0.150,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0
0.047,0.000,0.000,0.000,0.667,0.000,0.600,0.000,0.000,0
0.146,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0
0.136,0.000,0.000,0.000,0.000,0.000,0.353,0.000,0.250,0
0.211,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.667,0
0.203,0.000,0.000,0.000,0.000,0.000,0.176,0.000,0.167,0
